-4.384003,-0.022265,2
-3.906924,-0.380877,2
-3.666402,-0.686152,2
-4.294787,0.602526,2
-3.142497,0.438472,2
-4.248632,0.667434,2
-4.133298,-1.357719,2
-4.544022,-0.553002,2
-4.394048,-0.805683,2
-7.287541,-2.017908,2
-4.589793,-0.439238,2
-3.977363,-0.174991,2
-4.758772,-1.271993,2
-4.096909,-0.576097,2
-3.604217,0.212340,2
-2.199395,-0.592668,2
-3.022417,0.347917,2
-2.535172,-0.108634,2
-4.237168,-1.545451,2
-4.703360,-0.805460,2
-4.810559,-1.864910,2
-4.757938,-1.223279,2
-4.977953,-0.961864,2
-6.721826,-2.850206,2
-5.658927,-1.582999,2
-3.156195,-0.722678,2
-5.800927,-1.355072,2
-4.497301,-1.602950,2
-4.766316,-2.387097,2
-5.870215,-1.521026,2
-3.701144,-0.408208,2
-4.142618,-1.088146,2
-3.722661,-0.477708,2
-5.123046,-1.035890,2
-5.555171,-1.697864,2
-4.855880,-1.365599,2
-6.198485,-0.331108,2
-4.855452,-0.210250,2
-3.710469,0.781249,2
-4.734091,-1.422402,2
-5.964080,-3.131356,2
-3.757348,-1.597076,2
-5.968866,-3.129783,2
-4.490530,-2.942335,2
-5.857574,-0.816968,2
-5.218625,-1.023690,2
-2.672693,0.903536,2
-4.047202,-1.438113,2
-3.097766,0.128921,2
-6.134323,-1.577487,2
-2.020452,1.309136,2
-3.687590,0.682505,2
-3.427710,0.199874,2
-8.317977,-2.774978,2
-4.757988,-0.531755,2
-3.374110,1.494970,2
-5.245542,0.012342,2
-4.487958,-1.439523,2
-5.952196,-3.192532,2
-4.282122,0.456969,2
-6.219648,-2.710217,2
-4.529331,-0.710162,2
-2.194548,1.285155,2
-4.788186,-1.539809,2
-4.034053,-0.899761,2
-2.268239,1.165188,2
-4.891720,-1.657084,2
-4.639657,0.456785,2
-3.974175,-1.216013,2
-3.559493,-0.787713,2
-4.089001,0.038767,2
-4.765499,0.093636,2
-5.221290,-1.532838,2
-2.984079,0.350540,2
-6.351740,-2.743524,2
-5.722914,-0.708327,2
-4.499666,-0.940201,2
-6.144237,-2.686258,2
-6.308132,-2.626539,2
-4.069744,-0.627619,2
-5.649020,-1.422494,2
-6.093821,-3.133275,2
-4.280723,-1.212928,2
-4.784365,-1.509949,2
-5.091665,-1.322999,2
-6.152785,-2.283569,2
-4.871556,-2.653892,2
-5.183575,-0.380291,2
-3.698915,-0.747324,2
-3.301300,-0.364794,2
-4.512184,-1.494843,2
-5.019936,-0.558473,2
-4.567988,-1.655640,2
-4.571750,0.553072,2
-6.584994,-3.066270,2
-3.219137,-0.836656,2
-2.824185,0.761242,2
-3.372647,-0.568337,2
-2.585245,0.334169,2
-2.112614,1.506310,2
-5.326867,-2.466544,2
-2.475758,1.497209,2
-3.529314,-0.651577,2
-6.802059,-3.945867,2
-4.718721,-0.582605,2
-4.665287,-2.341679,2
-5.584652,-2.874412,2
-5.093828,-3.122050,2
-3.214996,0.439840,2
-4.074932,-0.336263,2
-2.521627,0.547857,2
-4.865380,-1.273194,2
-5.077617,-1.360110,2
-3.046928,-1.197116,2
-5.179198,-2.336400,2
-4.276271,-0.335799,2
-4.722543,-1.268777,2
-1.639599,0.313481,2
-3.283184,-1.266252,2
-5.761851,-2.313862,2
-5.172493,-1.424357,2
-4.116420,-0.934272,2
-5.208549,-2.194149,2
-4.465865,-1.792680,2
-4.813140,0.560694,2
-2.764459,-1.142307,2
-1.976558,-0.048232,2
-6.681733,-2.667162,2
-3.328571,0.073428,2
-6.572404,-1.994583,2
-5.854456,-2.801872,2
-5.734708,-1.457451,2
-4.762237,-0.405608,2
-4.177620,-0.521727,2
-3.305256,-0.089510,2
-5.166471,-1.007429,2
-3.794345,-0.704375,2
-4.824605,-0.043844,2
-3.369837,-1.352039,2
-4.034790,-1.064494,2
-3.208206,-1.082311,2
-4.132700,0.634486,2
-3.777108,-1.178534,2
-3.683180,1.409490,2
-3.364143,0.642988,2
5.249459,-2.613771,3
4.137893,-0.803985,3
3.573846,-0.653745,3
4.570660,-0.975732,3
5.155665,-0.901162,3
5.487373,-2.156488,3
4.764511,-0.402694,3
5.926551,-3.014574,3
3.664153,0.416652,3
4.011153,1.474254,3
4.226207,-1.453959,3
4.164441,0.489590,3
5.708930,-0.585281,3
3.152835,1.760759,3
5.349761,-2.434941,3
3.102912,0.019784,3
4.236018,-0.581117,3
3.469185,-1.149411,3
5.618440,-0.801644,3
6.250946,-1.196745,3
4.839746,-1.334968,3
4.515269,-1.543365,3
7.376033,-3.593695,3
5.923969,-2.816224,3
4.932092,-2.339134,3
1.921518,0.987904,3
4.337510,-1.361227,3
4.782515,-1.024002,3
3.855629,-0.675960,3
3.805927,-0.349009,3
4.186043,-0.727708,3
2.726651,0.147164,3
5.556970,-1.898095,3
5.916727,-1.383472,3
3.590948,-1.142694,3
2.451742,-0.255207,3
2.954932,0.855443,3
5.710157,-1.553786,3
4.338636,-0.179733,3
6.399511,-2.760077,3
4.306155,-0.279825,3
3.391922,-0.888165,3
4.105223,0.675884,3
2.793414,0.954425,3
5.505599,-1.689514,3
5.415066,-2.892725,3
4.155832,-0.311091,3
3.409119,-1.054942,3
5.757394,-1.979641,3
4.534504,0.220642,3
4.637657,-2.450010,3
4.015692,-0.362533,3
4.753326,-1.752707,3
3.177429,-0.806613,3
6.027490,-3.554844,3
4.148140,0.068126,3
2.665633,0.354019,3
4.709963,-1.541942,3
3.634129,-0.419435,3
4.738829,-1.255597,3
5.169952,-1.787069,3
4.519298,-1.517995,3
5.307401,-2.019232,3
3.500012,-0.346212,3
3.727769,-1.812541,3
3.714960,0.816861,3
4.631870,0.187534,3
4.672281,-1.381196,3
3.916449,-1.737225,3
4.321543,-1.885078,3
5.867837,-2.069096,3
5.213754,-2.319786,3
2.533701,0.118498,3
3.823062,-1.540691,3
3.206193,-0.043291,3
4.074089,-0.201454,3
4.600395,-0.186958,3
4.530785,-0.109013,3
5.829217,-2.332248,3
5.476259,-1.904509,3
4.565925,-0.724669,3
2.265092,-1.120468,3
3.293531,-1.447865,3
5.289926,-1.310312,3
3.781989,-0.038868,3
5.902712,-2.234601,3
4.567233,-0.580445,3
3.744230,-0.547560,3
4.415984,-1.208320,3
5.619223,-1.345480,3
6.153170,-0.666605,3
4.581410,-2.381027,3
5.958986,-1.948759,3
5.605400,-3.866748,3
3.094108,-0.185982,3
2.855634,0.803052,3
4.745028,-1.106376,3
2.697283,0.511409,3
3.201761,0.670086,3
6.408450,-3.179729,3
3.868898,-0.600023,3
5.112068,-1.726330,3
0.717086,1.230410,3
4.988732,-2.218203,3
5.353579,-2.696748,3
3.862534,-1.276798,3
1.937387,0.934650,3
4.949293,-0.503847,3
5.883856,-1.628277,3
3.920507,0.793784,3
5.977688,-2.468881,3
4.863666,-2.940303,3
3.419272,-0.585335,3
4.228909,-1.257135,3
6.183400,-2.260200,3
6.069184,-1.876671,3
5.257544,-0.834861,3
5.173597,-1.531649,3
3.635417,-0.278285,3
4.142931,-0.287790,3
4.853996,-1.667734,3
4.986343,-0.388607,3
6.297554,-3.231744,3
4.233276,-1.474468,3
6.643385,-2.540868,3
5.542554,-1.315318,3
3.539978,-0.247227,3
4.752530,-0.041187,3
2.619678,0.791398,3
4.500171,-1.147072,3
4.253111,-0.020806,3
5.974139,-1.783914,3
4.335460,-1.109127,3
4.608092,-0.784276,3
3.157407,-0.165643,3
-2.337051,-2.650346,4
-1.754072,-3.618847,4
-1.528565,-3.493604,4
-2.009731,-5.676490,4
0.167914,-3.524710,4
-1.444583,-5.064259,4
-0.387049,-4.002041,4
2.030060,-4.017361,4
-1.231527,-1.374656,4
4.193933,-0.641157,4
-0.162834,-4.684399,4
2.056113,-2.798166,4
-0.157146,-5.463431,4
-0.820942,-5.492305,4
-0.413418,-2.182200,4
1.813525,-2.924964,4
1.237439,-4.471890,4
-0.525700,-0.657124,4
-0.112373,-3.958274,4
-0.148444,-4.774122,4
-0.147468,-2.761039,4
-0.907222,-6.160755,4
0.354771,-5.220899,4
0.958788,-4.095559,4
-2.603025,-2.256273,4
-0.922444,-3.880675,4
-0.760245,-1.819651,4
0.155435,-4.920754,4
-0.971686,-3.597871,4
-2.334142,-1.995927,4
-1.781875,-3.924165,4
1.927610,-3.140473,4
-0.217945,-4.445920,4
-1.040039,-6.092194,4
2.015972,-4.019834,4
-2.545666,-7.488292,4
-0.766643,-1.609349,4
-0.849093,-2.310747,4
-1.356172,-4.415947,4
1.115176,-5.048241,4
0.028400,-4.968713,4
-0.222971,-6.274154,4
1.867816,-3.770658,4
1.170059,-1.137485,4
-0.778753,-1.796039,4
-0.174918,-5.101370,4
-0.117260,-3.452472,4
1.008386,-5.287030,4
-0.485313,-3.916418,4
-0.721611,-4.545307,4
0.184921,-2.953454,4
0.006320,-5.046268,4
-1.240305,-3.581664,4
0.474710,-6.749981,4
-0.685628,-3.853295,4
-0.224291,-6.628119,4
-0.460515,-2.498604,4
0.281698,-0.263814,4
-1.994317,-3.677412,4
0.160314,-4.085009,4
2.061718,-4.897049,4
-0.634199,-3.537064,4
-2.131417,-2.484944,4
1.198027,-2.137843,4
-0.890534,-3.251629,4
0.237945,-2.259846,4
0.306548,-4.024060,4
-0.082993,-2.939194,4
1.618110,-3.313167,4
-0.185884,-5.889632,4
0.076280,-2.278831,4
-0.015875,-4.068280,4
0.649720,-2.949009,4
-1.397892,-3.622674,4
0.465953,-4.394697,4
1.161318,-4.767121,4
0.835524,-6.921418,4
-0.710606,-1.284598,4
0.882212,-3.325677,4
-1.315719,-3.793620,4
0.003886,-3.857221,4
1.196063,-3.335387,4
-0.317445,-7.761829,4
0.715421,-3.997206,4
-0.374396,-5.900784,4
-0.886436,-7.417546,4
-0.115530,-4.266104,4
-1.030979,-2.853422,4
-0.011868,-3.090707,4
-1.374523,-5.169777,4
-0.619810,-6.217549,4
1.698487,-2.720889,4
0.540636,-2.276542,4
-1.299391,-4.371381,4
-0.949417,-1.935253,4
0.079581,-6.910631,4
0.733433,-4.675153,4
-1.660975,-5.823857,4
1.696122,-2.034931,4
0.543482,-2.657955,4
-0.852768,-3.681224,4
-0.769442,-3.940064,4
-1.549405,-5.981804,4
-1.070742,-7.097045,4
-0.033101,-7.025476,4
-1.165871,-5.010382,4
1.451897,-4.281621,4
-0.007892,-1.838480,4
-0.363907,-3.086445,4
-0.948281,-1.746196,4
0.162120,-0.424588,4
-0.288995,-4.534024,4
1.026369,-2.721871,4
0.227637,-3.004038,4
-0.504807,-8.438237,4
